movie,name from script,lemmatized name,gender,len of words
rogerrabbit.php,VALIANT'S FOV,VALIANT,u,287
rogerrabbit.php,DUM-DUMS,DUM,u,284
rogerrabbit.php,"""THE BUNNYSITTER""",THE,f,282
rogerrabbit.php,THE WEASLES:,THE,f,252
rogerrabbit.php,CONDUCTOR:,CONDUCTOR,u,240
rogerrabbit.php,JIMINY CRICKET:,JIMINY,u,226
rogerrabbit.php,BUGS BUNNY:,BUGS,u,215
rogerrabbit.php,ROGER'S POV,ROGER,m,207
rogerrabbit.php,WEASLE:,WEASLE,u,206
rogerrabbit.php,TROLLEYMAN:,TROLLEYMAN,u,205
rogerrabbit.php,THE DIPMOBILE:,THE,f,191
rogerrabbit.php,BACKSTAGE:,BACKSTAGE,u,190
rogerrabbit.php,INT. OFFICE,INT,u,189
rogerrabbit.php,KID:,KID,u,180
rogerrabbit.php,BEHIND THEM:,BEHIND,u,180
rogerrabbit.php,INT. BATHROOM,INT,u,180
rogerrabbit.php,WOLF:,WOLF,m,170
rogerrabbit.php,TOONS:,TOONS,u,168
rogerrabbit.php,EXT. STREET,EXT,u,163
rogerrabbit.php,PORKY PIG:,PORKY,u,163
rogerrabbit.php,RADIO ANNOUNCER:,RADIO,u,152
rogerrabbit.php,VOICE:,VOICE,u,148
rogerrabbit.php,WIDE SHOT:,WIDE,u,145
rogerrabbit.php,VOLTAIRE:,VOLTAIRE,m,142
rogerrabbit.php,DOLORES (O.C.),DOLORES,f,128
rogerrabbit.php,INT. WAGON,INT,u,118
rogerrabbit.php,INT. CLUB,INT,u,103
rogerrabbit.php,CAMERA),CAMERA,u,101
rogerrabbit.php,MOMMY:,MOMMY,u,100
rogerrabbit.php,THE DYNAMITE:,THE,f,92
rogerrabbit.php,EXT. BUNGALOW,EXT,u,91
rogerrabbit.php,INT. CAB,INT,u,83
rogerrabbit.php,INT. FACTORY,INT,u,80
rogerrabbit.php,VALIANT (V.O.),VALIANT,u,79
rogerrabbit.php,INT. KITCHEN,INT,u,75
rogerrabbit.php,ACME (O.S.),ACME,u,66
rogerrabbit.php,INT. APARTMENT,INT,u,61
rogerrabbit.php,THE ROADSTER:,THE,f,54
rogerrabbit.php,CIGARETTE GIRL:,CIGARETTE,u,51
rogerrabbit.php,underneath:,underneath,u,47
rogerrabbit.php,L.A.P.D.?,LAPD?,u,47
rogerrabbit.php,EXT. TUNNEL,EXT,u,46
rogerrabbit.php,CONTINUED PULLBACK.,INUED,u,40
rogerrabbit.php,It reads:,It,u,38
rogerrabbit.php,BENNY:,BENNY,m,38
rogerrabbit.php,SANTINO:,SANTINO,m,35
rogerrabbit.php,AUGIE'S POV,AUGIE,u,31
rogerrabbit.php,ON STAGE:,ON,m,28
rogerrabbit.php,PENGUIN:,PENGUIN,u,28
rogerrabbit.php,PARTNER:,PARTNER,u,28
rogerrabbit.php,GARDENER:,GARDENER,u,27
rogerrabbit.php,QUACK),QUACK,u,27
rogerrabbit.php,ASSISTANT:,ASSISTANT,u,25
rogerrabbit.php,INT. BUNGALOW,INT,u,24
rogerrabbit.php,AGENT:,AGENT,u,24
rogerrabbit.php,THE GOPHER:,THE,f,16
rogerrabbit.php,SOLDIER:,SOLDIER,u,15
rogerrabbit.php,COSTUMER:,COSTUMER,u,14
rogerrabbit.php,BENNY/ROGER RABBIT,BENNY/ROGER,u,13
rogue-one.php,CASSIAN ANDOR:,CASSIAN,u,6167
rogue-one.php,BODHI ROOK:,BODHI,u,3041
rogue-one.php,JYN ERSO:,JYN,u,2821
rogue-one.php,GALEN ERSO:,GALEN,m,1392
rogue-one.php,CHIRRUT ÎMWE:,CHIRRUT,u,1324
rogue-one.php,REBEL:,REBEL,u,1271
rogue-one.php,SAW GERRERA:,SAW,u,973
rogue-one.php,BAZE MALBUS:,BAZE,u,723
rogue-one.php,STORMTROOPER:,STORMTROOPER,u,615
rogue-one.php,ADMIRAL RADDUS:,ADMIRAL,u,414
rogue-one.php,PILOT:,PILOT,u,343
rogue-one.php,LYRA ERSO:,LYRA,f,333
rogue-one.php,GUNNER:,GUNNER,u,302
rogue-one.php,LIEUTENANT:,LIEUTENANT,u,260
rogue-one.php,VANEE:,VANEE,u,256
rogue-one.php,BLUE ELEVEN:,BLUE,u,246
rogue-one.php,TIVIK:,TIVIK,u,240
rogue-one.php,BAIL ORGANA:,BAIL,u,228
rogue-one.php,PA:,PA,u,214
rogue-one.php,COMPUTER:,COMPUTER,u,214
rogue-one.php,PRISONER:,PRISONER,u,212
rogue-one.php,DARTH VADER:,DARTH,u,184
rogue-one.php,CITIZEN:,CITIZEN,u,157
rogue-one.php,MILITIA:,MILITIA,u,156
rogue-one.php,ROGUE ONE:,ROGUE,u,150
rogue-one.php,MARINE:,MARINE,f,97
rogue-one.php,BLUE TWO:,BLUE,u,90
rogue-one.php,DISTANT PA:,DISTANT,u,87
rogue-one.php,CASSIAN:,CASSIAN,u,85
rogue-one.php,EADU:,EADU,u,79
rogue-one.php,IMPERIAL:,IMPERIAL,u,62
rogue-one.php,AT-AT PILOT:,AT,u,57
rogue-one.php,KRENNIC:,KRENNIC,u,51
rogue-one.php,GOLD NINE:,GOLD,u,43
rogue-one.php,PARTISAN:,PARTISAN,u,15
Sergeant York.pdf,I...,I,u,120
SomeLikeItHot.pdf,BONAPARTE,BONAPARTE,u,805
SomeLikeItHot.pdf,SUE,SUE,f,628
SomeLikeItHot.pdf,DRUNK,DRUNK,u,545
SomeLikeItHot.pdf,ANNOUNCER'S VOICE,ANNOUNCER,u,508
SomeLikeItHot.pdf,MARY LOU,MARY,f,490
SomeLikeItHot.pdf,BIENSTOCK,BIENSTOCK,u,331
SomeLikeItHot.pdf,FUNERAL DIRECTOR,FUNERAL,u,318
SomeLikeItHot.pdf,GIRLS,GIRLS,u,301
SomeLikeItHot.pdf,JOE,JOE,m,213
SomeLikeItHot.pdf,SPATS,SPATS,u,210
SomeLikeItHot.pdf,CAPTAIN,CAPTAIN,u,179
SomeLikeItHot.pdf,TOOTHPICK CHARLIE,TOOTHPICK,u,163
SomeLikeItHot.pdf,OLGA,OLGA,f,146
SomeLikeItHot.pdf,FIRST HENCHMAN,FIRST,u,132
SomeLikeItHot.pdf,OSGOOD,OSGOOD,u,131
SomeLikeItHot.pdf,DOLORES,DOLORES,f,127
SomeLikeItHot.pdf,SPATS' VOICE,SPATS',u,127
SomeLikeItHot.pdf,EMILY,EMILY,f,116
SomeLikeItHot.pdf,WAITER,WAITER,u,115
SomeLikeItHot.pdf,BIENSTOCK'S VOICE,BIENSTOCK,u,114
SomeLikeItHot.pdf,SUGAR,SUGAR,u,107
SomeLikeItHot.pdf,ROSELLA,ROSELLA,f,101
SomeLikeItHot.pdf,JERRY,JERRY,m,100
SomeLikeItHot.pdf,POLIAKOFF,POLIAKOFF,u,96
SomeLikeItHot.pdf,NELLIE,NELLIE,f,95
SomeLikeItHot.pdf,FIRST OFFICIAL,FIRST,u,75
SomeLikeItHot.pdf,MOTHER,MOTHER,u,74
SomeLikeItHot.pdf,MULLIGAN,MULLIGAN,u,73
SomeLikeItHot.pdf,SECOND HENCHMAN,SECOND,u,73
SomeLikeItHot.pdf,MECHANIC,MECHANIC,u,70
SomeLikeItHot.pdf,SECOND OFFICIAL,SECOND,u,64
SomeLikeItHot.pdf,FIRST SECRETARY,FIRST,u,46
SomeLikeItHot.pdf,BELLHOP,BELLHOP,u,30
song-of-the-south.php,Remus:,Remus,m,6806
song-of-the-south.php,Fox:,Fox,u,2049
song-of-the-south.php,Johnny:,Johnny,m,1710
song-of-the-south.php,Rabbit:,Rabbit,u,1541
song-of-the-south.php,Music Chorus:,Music,u,1027
song-of-the-south.php,Sally:,Sally,f,954
song-of-the-south.php,Tempy:,Tempy,u,901
song-of-the-south.php,Doshy:,Doshy,u,649
song-of-the-south.php,Toby:,Toby,m,560
song-of-the-south.php,Ginny:,Ginny,f,457
song-of-the-south.php,Music Remus:,Music,u,453
song-of-the-south.php,John:,John,m,452
song-of-the-south.php,Bear:,Bear,u,372
song-of-the-south.php,Music Solo:,Music,u,253
song-of-the-south.php,Jake:,Jake,m,248
song-of-the-south.php,Maw Favers:,Maw,u,216
song-of-the-south.php,Children:,Children,u,171
song-of-the-south.php,Joe:,Joe,m,135
song-of-the-south.php,Chloe:,Chloe,f,112
song-of-the-south.php,Singing Johnny:,Singing,u,112
song-of-the-south.php,Frog:,Frog,u,105
song-of-the-south.php,Chorus:,Chorus,u,93
song-of-the-south.php,Jonnny:,Jonnny,u,71
song-of-the-south.php,Ned:,Ned,m,42
song-of-the-south.php,Childern:,Childern,u,37
song-of-the-south.php,Music Moles:,Music,u,36
song-of-the-south.php,Three children:,Three,u,30
song-of-the-south.php,Tempe:,Tempe,u,29
song-of-the-south.php,Solo:,Solo,m,23
song-of-the-south.php,Fish:,Fish,u,15
spider-man-2-2004.pdf,(CONT'D),,u,1748
spider-man-2-2004.pdf,MR. AZIZ,MR,u,1071
spider-man-2-2004.pdf,(CONT'D)OTTO,OTTO,m,890
spider-man-2-2004.pdf,DIRECTOR,DIRECTOR,u,835
spider-man-2-2004.pdf,PETER (V.O.),PETER,m,564
spider-man-2-2004.pdf,(ON TV),ON,m,481
spider-man-2-2004.pdf,HARRY,HARRY,m,452
spider-man-2-2004.pdf,(V.O.),VO,u,369
spider-man-2-2004.pdf,CZERNOWITZ,CZERNOWITZ,u,363
spider-man-2-2004.pdf,OTTO,OTTO,m,357
spider-man-2-2004.pdf,ASSISTANT,ASSISTANT,u,279
spider-man-2-2004.pdf,SECOND MAN,SECOND,u,270
spider-man-2-2004.pdf,HARRY'S FACE,HARRY,m,250
spider-man-2-2004.pdf,HIS EYES,HIS,m,214
spider-man-2-2004.pdf,NYNEX GUY,NYNEX,u,211
spider-man-2-2004.pdf,(CONT'D)FELLOW MOTORIST,FELLOW,u,210
spider-man-2-2004.pdf,HARRY'S NIGHTMARE,HARRY,m,207
spider-man-2-2004.pdf,TAUNTING MAN,TAUNTING,u,203
spider-man-2-2004.pdf,WOMAN,WOMAN,u,202
spider-man-2-2004.pdf,POLICEMAN,POLICEMAN,u,191
spider-man-2-2004.pdf,ROBBIE,ROBBIE,m,178
spider-man-2-2004.pdf,THE AIRVENT,THE,f,171
spider-man-2-2004.pdf,(CONT'D)MAY,MAY,f,170
spider-man-2-2004.pdf,MJ,MJ,u,168
spider-man-2-2004.pdf,THE 'PODS,THE,f,146
spider-man-2-2004.pdf,WAITRESS,WAITRESS,u,144
spider-man-2-2004.pdf,COP,COP,u,136
spider-man-2-2004.pdf,THE WEB,THE,f,131
spider-man-2-2004.pdf,GROCER,GROCER,u,127
spider-man-2-2004.pdf,DR. CHOMSKY,DR,u,126
spider-man-2-2004.pdf,LOOTER,LOOTER,u,123
spider-man-2-2004.pdf,MJ'S VOICE,MJ,u,116
spider-man-2-2004.pdf,FIFTH AVENUE,FIFTH,u,115
spider-man-2-2004.pdf,(CONT'D)HARRY,HARRY,m,108
spider-man-2-2004.pdf,OLD LADY,OLD,u,105
spider-man-2-2004.pdf,ANESTHESIOLOGIST,ANESTHESIOLOGIST,u,104
spider-man-2-2004.pdf,ROSE,ROSE,f,100
spider-man-2-2004.pdf,NORMAN OSBORNE,NORMAN,m,98
spider-man-2-2004.pdf,RENARD,RENARD,u,97
spider-man-2-2004.pdf,YOUNG MAN,YOUNG,f,85
spider-man-2-2004.pdf,(CONT'D)JJJ (CONT'D),JJJ,u,83
spider-man-2-2004.pdf,KID,KID,u,78
spider-man-2-2004.pdf,(CONT'D)PETER'S FACE,PETER,m,77
spider-man-2-2004.pdf,(CONT'D)MJ,MJ,u,74
spider-man-2-2004.pdf,(CONT'D)PETER (V.O.),PETER,m,72
spider-man-2-2004.pdf,(CONT'D)OTTO (CONT'D),OTTO,m,69
spider-man-2-2004.pdf,GOON,GOON,u,68
spider-man-2-2004.pdf,AUDIENCE,AUDIENCE,u,67
spider-man-2-2004.pdf,OTTO'S BODY,OTTO,m,65
spider-man-2-2004.pdf,HIS COSTUME,HIS,m,63
spider-man-2-2004.pdf,(CONT'D)DIRECTOR,DIRECTOR,u,61
spider-man-2-2004.pdf,MAN,MAN,m,58
spider-man-2-2004.pdf,A MONITOR,A,u,57
spider-man-2-2004.pdf,CLERK,CLERK,u,56
spider-man-2-2004.pdf,(CONT'D)TEAM LEADER,TEAM,u,54
spider-man-2-2004.pdf,THE RIG,THE,f,53
spider-man-2-2004.pdf,JJJ,JJJ,u,50
spider-man-2-2004.pdf,MOTHER,MOTHER,u,50
spider-man-2-2004.pdf,SPLAT.,SPLAT,u,50
spider-man-2-2004.pdf,USHER,USHER,u,48
spider-man-2-2004.pdf,PETER,PETER,m,47
spider-man-2-2004.pdf,TOUR GUIDE,TOUR,u,44
spider-man-2-2004.pdf,(CONT'D)BETTY,BETTY,f,39
spider-man-2-2004.pdf,SOPHIE,SOPHIE,f,34
spider-man-2-2004.pdf,"""OCK'S RAMPAGE""",OCK,u,34
spider-man-2-2004.pdf,BYSTANDER,BYSTANDER,u,33
spider-man-2-2004.pdf,SECURITY MAN,SECURITY,u,30
spider-man-2-2004.pdf,ACTOR,ACTOR,u,29
spider-man-2-2004.pdf,TEAM LEADER,TEAM,u,27
spider-man-2-2004.pdf,REVERSE ANGLE,REVERSE,u,20
spider-man-2-2004.pdf,DITKOVICH,DITKOVICH,u,20
spider-man-2-2004.pdf,BETTY,BETTY,f,20
spider-man-2-2004.pdf,REPORTER,REPORTER,u,20
spider-man-2-2004.pdf,SPIDER-MAN,SPIDER,u,19
spider-man-2-2004.pdf,(CONT'D)PETER (CONT'D),PETER,m,19
spider-man-2-2004.pdf,(CONT'D)CLERK,CLERK,u,15
spider-man-2-2004.pdf,INSERT,INSERT,u,14
spider-man-2-2004.pdf,RECEPTIONIST,RECEPTIONIST,u,14
spider-man-2-2004.pdf,(O.S.),OS,u,11
spider-man-2-2004.pdf,SPIDEY HOOD,SPIDEY,u,11
spider-man-2-2004.pdf,HOMELESS MAN,HOMELESS,u,10
spiderman.pdf,PETER,PETER,m,8384
spiderman.pdf,OSBORN,OSBORN,u,4848
spiderman.pdf,HARRY,HARRY,m,4446
spiderman.pdf,M.J.,MJ,u,4008
spiderman.pdf,UNCLE BEN,UNCLE,u,2600
spiderman.pdf,SPIDER-MAN,SPIDER,u,1918
spiderman.pdf,GREEN GOBLIN,GREEN,u,1882
spiderman.pdf,OCTAVIUS,OCTAVIUS,u,1680
spiderman.pdf,JAMESON,JAMESON,m,1490
spiderman.pdf,"IN MID-AIR,",IN,m,885
spiderman.pdf,TOUR GUIDE,TOUR,u,743
spiderman.pdf,AUNT MAY,AUNT,u,728
spiderman.pdf,DOC OCK,DOC,m,585
spiderman.pdf,FLASH,FLASH,u,526
spiderman.pdf,"DOWN BELOW,",DOWN,u,455
spiderman.pdf,COP,COP,u,437
spiderman.pdf,PROMOTER,PROMOTER,u,415
spiderman.pdf,RING ANNOUNCER,RING,u,391
spiderman.pdf,TEACHER,TEACHER,u,360
spiderman.pdf,MAYOR,MAYOR,u,350
spiderman.pdf,#NAME?,,u,304
spiderman.pdf,PETER (V.O.),PETER,m,186
spiderman.pdf,HARRY (O.S.),HARRY,m,140
spiderman.pdf,ROBBIE,ROBBIE,m,133
spiderman.pdf,PARAMEDIC,PARAMEDIC,u,106
spiderman.pdf,LAB WORKER,LAB,u,103
spiderman.pdf,ghastly truth:,ghastly,u,80
spiderman.pdf,STORE OWNER,STORE,u,72
spiderman.pdf,"""SPIDER-MAN""",SPIDER,u,70
spiderman.pdf,ANNOUNCER (O.S.),ANNOUNCER,u,69
spiderman.pdf,THIEF,THIEF,u,65
spiderman.pdf,CARJACKER,CARJACKER,u,55
spiderman.pdf,SPIDER-MAN (V.O.),SPIDER,u,29
spiderman.pdf,STUDENT,STUDENT,u,24
spiderman.pdf,CUT TO:,CUT,u,24
spiderman.pdf,POSITIVE,POSITIVE,u,21
spiderman.pdf,DRIVER,DRIVER,u,16
spiderman.pdf,IN MID-AIR,IN,m,15
spiderman.pdf,MAN,MAN,m,13
Star Wars_ episode IV.php,BARTENDER,BARTENDER,u,317
Star Wars_ episode IV.php,GANTRY OFFICER,GANTRY,u,300
Star Wars_ episode IV.php,FIRST TROOPER,FIRST,u,254
Star Wars_ episode IV.php,SPEEDER LOT,SPEEDER,u,236
Star Wars_ episode IV.php,MAN'S VOICE,MAN,m,236
Star Wars_ episode IV.php,FIXER,FIXER,u,233
Star Wars_ episode IV.php,CREATURE,CREATURE,u,223
Star Wars_ episode IV.php,OFFICER CASS,OFFICER,u,210
Star Wars_ episode IV.php,HUMAN,HUMAN,u,204
Star Wars_ episode IV.php,X-,X-,u,204
Star Wars_ episode IV.php,JABBA,JABBA,u,191
Star Wars_ episode IV.php,LUCASFILM LTD.,LUCASFILM,u,187
Star Wars_ episode IV.php,TAGGE,TAGGE,u,182
Star Wars_ episode IV.php,SECOND OFFICER,SECOND,u,175
Star Wars_ episode IV.php,HAN,HAN,m,175
Star Wars_ episode IV.php,BEN,BEN,m,150
Star Wars_ episode IV.php,FIRST OFFICER,FIRST,u,133
Star Wars_ episode IV.php,LUKE'S VOICE,LUKE,m,126
Star Wars_ episode IV.php,HAN'S VOICE,HAN,m,123
Star Wars_ episode IV.php,CAMIE,CAMIE,u,122
Star Wars_ episode IV.php,INT. LIFEPOD,INT,u,114
Star Wars_ episode IV.php,MOTTI,MOTTI,m,109
Star Wars_ episode IV.php,INT. SANDCRAWLER,INT,u,104
Star Wars_ episode IV.php,OWEN,OWEN,m,100
Star Wars_ episode IV.php,EXT. HYPERSPACE,EXT,u,97
Star Wars_ episode IV.php,DODONNA,DODONNA,u,96
Star Wars_ episode IV.php,BASE VOICE,BASE,u,96
Star Wars_ episode IV.php,REBEL OFFICER,REBEL,u,95
Star Wars_ episode IV.php,ASTRO-OFFICER,ASTRO,m,95
Star Wars_ episode IV.php,OFFICER,OFFICER,u,93
Star Wars_ episode IV.php,THREEPIO,THREEPIO,u,92
Star Wars_ episode IV.php,BEN'S VOICE,BEN,m,91
Star Wars_ episode IV.php,DAY,DAY,u,87
Star Wars_ episode IV.php,IMPERIAL OFFICER,IMPERIAL,u,87
Star Wars_ episode IV.php,CONTROL OFFICER,ROL,u,86
Star Wars_ episode IV.php,LEIA,LEIA,f,84
Star Wars_ episode IV.php,WILLARD,WILLARD,m,79
Star Wars_ episode IV.php,CAPTAIN,CAPTAIN,u,76
Star Wars_ episode IV.php,GREEDO,GREEDO,u,74
Star Wars_ episode IV.php,BERU,BERU,u,72
Star Wars_ episode IV.php,EXT. SPACE.,EXT,u,66
Star Wars_ episode IV.php,INTERCOM VOICE,INTERCOM,u,54
Star Wars_ episode IV.php,EXT. SPACE,EXT,u,53
Star Wars_ episode IV.php,VOICE,VOICE,u,53
Star Wars_ episode IV.php,RED LEADER,RED,m,47
Star Wars_ episode IV.php,RED SEVEN,RED,m,44
Star Wars_ episode IV.php,TROOPER,TROOPER,u,43
Star Wars_ episode IV.php,RED ELEVEN,RED,m,38
Star Wars_ episode IV.php,RED NINE,RED,m,36
Star Wars_ episode IV.php,WOMAN,WOMAN,u,32
Star Wars_ episode IV.php,GOLD TWO,GOLD,u,28
Star Wars_ episode IV.php,TARKIN,TARKIN,u,24
Star Wars_ episode IV.php,GOLD FIVE,GOLD,u,24
Star Wars_ episode IV.php,WINGMAN'S VOICE,WINGMAN,u,24
Star Wars_ episode IV.php,CHIEF PILOT,CHIEF,u,23
Star Wars_ episode IV.php,DEAK,DEAK,u,21
Star Wars_ episode IV.php,CHIEF,CHIEF,u,20
Star Wars_ episode IV.php,PORKINS,PORKINS,u,20
Star Wars_ episode IV.php,LUKE,LUKE,m,19
Star Wars_ episode IV.php,RED TEN,RED,m,18
Star Wars_ episode IV.php,TROOPER VOICE,TROOPER,u,17
Star Wars_ episode IV.php,SECOND TROOPER,SECOND,u,14
Star Wars_ episode IV.php,SPACE,SPACE,u,12
Star Wars_ episode IV.php,AUNT BERU,AUNT,u,11
Star Wars_ episode IV.php,GOLD LEADER,GOLD,u,10
star wars_the-empire-strikes-back.php,HAN:,HAN,m,15729
star wars_the-empire-strikes-back.php,LUKE:,LUKE,m,11658
star wars_the-empire-strikes-back.php,THREEPIO:,THREEPIO,u,9040
star wars_the-empire-strikes-back.php,LEIA:,LEIA,f,7281
star wars_the-empire-strikes-back.php,VADER:,VADER,u,6310
star wars_the-empire-strikes-back.php,LANDO:,LANDO,m,4961
star wars_the-empire-strikes-back.php,YODA:,YODA,u,3510
star wars_the-empire-strikes-back.php,CREATURE:,CREATURE,u,2440
star wars_the-empire-strikes-back.php,PIETT:,PIETT,u,1595
star wars_the-empire-strikes-back.php,RIEEKAN:,RIEEKAN,u,836
star wars_the-empire-strikes-back.php,VEERS:,VEERS,u,696
star wars_the-empire-strikes-back.php,BEN:,BEN,m,695
star wars_the-empire-strikes-back.php,ZEV:,ZEV,m,520
star wars_the-empire-strikes-back.php,ANNOUNCER:,ANNOUNCER,u,496
star wars_the-empire-strikes-back.php,NEEDA:,NEEDA,f,468
star wars_the-empire-strikes-back.php,WEDGE:,WEDGE,u,461
star wars_the-empire-strikes-back.php,DECK OFFICER:,DECK,u,456
star wars_the-empire-strikes-back.php,STRANGE VOICE:,STRANGE,u,345
star wars_the-empire-strikes-back.php,OZZEL:,OZZEL,u,334
star wars_the-empire-strikes-back.php,TRENCH OFFICER:,TRENCH,u,279
star wars_the-empire-strikes-back.php,HAN :,HAN,m,245
star wars_the-empire-strikes-back.php,BEN'S VOICE,BEN,m,242
star wars_the-empire-strikes-back.php,BOBA FETT:,BOBA,u,234
star wars_the-empire-strikes-back.php,EMPEROR:,EMPEROR,u,233
star wars_the-empire-strikes-back.php,DERLIN:,DERLIN,u,200
star wars_the-empire-strikes-back.php,DACK:,DACK,u,191
star wars_the-empire-strikes-back.php,EXT. SPACE,EXT,u,190
star wars_the-empire-strikes-back.php,LIEUTENANT:,LIEUTENANT,u,166
star wars_the-empire-strikes-back.php,REBEL CAPTAIN:,REBEL,u,157
star wars_the-empire-strikes-back.php,SENIOR CONTROLLER,SENIOR,u,150
star wars_the-empire-strikes-back.php,LUKE :,LUKE,m,143
star wars_the-empire-strikes-back.php,IMPERIAL OFFICER,IMPERIAL,u,140
star wars_the-empire-strikes-back.php,ASSISTANT OFFICER,ASSISTANT,u,114
star wars_the-empire-strikes-back.php,JANSON:,JANSON,u,113
star wars_the-empire-strikes-back.php,PILOT:,PILOT,u,103
star wars_the-empire-strikes-back.php,INTERCOM VOICE:,INTERCOM,u,102
star wars_the-empire-strikes-back.php,TRACKING OFFICER,TRACKING,u,93
star wars_the-empire-strikes-back.php,CONTROLLER:,ROLLER,u,81
star wars_the-empire-strikes-back.php,SECOND OFFICER:,SECOND,u,73
star wars_the-empire-strikes-back.php,COMMUNICATIONS OFFICER,COMMUNICATIONS,u,73
star wars_the-empire-strikes-back.php,LEIA :,LEIA,f,66
star wars_the-empire-strikes-back.php,MEDICAL DROID:,MEDICAL,u,64
star wars_the-empire-strikes-back.php,SECOND CONTROLLER,SECOND,u,63
star wars_the-empire-strikes-back.php,IMPERIAL SOLDIER,IMPERIAL,u,43
star wars_the-empire-strikes-back.php,HOBBIE:,HOBBIE,u,38
star wars_the-empire-strikes-back.php,HEAD CONTROLLER:,HEAD,u,35
star wars_the-empire-strikes-back.php,CAPTAIN:,CAPTAIN,u,34
star wars_the-empire-strikes-back.php,WOMAN CONTROLLER,WOMAN,u,30
star wars_the-empire-strikes-back.php,WEDGE :,WEDGE,u,30
star wars_the-empire-strikes-back.php,JANSON :,JANSON,u,26
star wars_the-empire-strikes-back.php,MAN'S VOICE,MAN,m,26
star wars_the-empire-strikes-back.php,PILOTS:,PILOTS,u,25
star wars_the-empire-strikes-back.php,SECOND THREEPIO:,SECOND,u,19
star wars_the-empire-strikes-back.php,OFFICER:,OFFICER,u,14
star wars_the-empire-strikes-back.php,REBEL FIGHTER:,REBEL,u,11
star-wars-lastjedi.php,SNOKE:,SNOKE,u,1489
star-wars-lastjedi.php,POE:,POE,u,1480
star-wars-lastjedi.php,REY:,REY,u,1214
star-wars-lastjedi.php,LUKE:,LUKE,m,1098
star-wars-lastjedi.php,AMILYN HOLDO:,AMILYN,u,773
star-wars-lastjedi.php,ARMITAGE HUX:,ARMITAGE,u,663
star-wars-lastjedi.php,ROSE:,ROSE,f,551
star-wars-lastjedi.php,FINN:,FINN,m,349
star-wars-lastjedi.php,LARMA D'ACY:,LARMA,u,314
star-wars-lastjedi.php,LEIA:,LEIA,f,250
star-wars-lastjedi.php,PEAVEY:,PEAVEY,u,144
star-wars-lastjedi.php,KYLO REN:,KYLO,u,112
star-wars-lastjedi.php,TALLIE:,TALLIE,u,101
star-wars-lastjedi.php,CANADY:,CANADY,u,80
star-wars-lastjedi.php,DJ:,DJ,u,74
star-wars-lastjedi.php,ANNOUNCER:,ANNOUNCER,u,47
star-wars-lastjedi.php,MAZ:,MAZ,u,29
star-wars-lastjedi.php,HUX:,HUX,u,22
star-wars-lastjedi.php,TEENE:,TEENE,u,22
star-wars-lastjedi.php,JONES:,JONES,m,19
star-wars-lastjedi.php,MALE SCOUT:,MALE,u,10
star-wars-return-of-jedi.php,HAN:,HAN,m,8997
star-wars-return-of-jedi.php,LUKE:,LUKE,m,8593
star-wars-return-of-jedi.php,EMPEROR:,EMPEROR,u,5057
star-wars-return-of-jedi.php,LEIA:,LEIA,f,4686
star-wars-return-of-jedi.php,THREEPIO:,THREEPIO,u,4676
star-wars-return-of-jedi.php,VADER:,VADER,u,3100
star-wars-return-of-jedi.php,LANDO:,LANDO,m,2432
star-wars-return-of-jedi.php,BEN:,BEN,m,2348
star-wars-return-of-jedi.php,YODA:,YODA,u,1236
